user_id,property_id,tags
U010,P002,Good Locality
U010,P019,"Investment Potential, Good Locality, Family-Friendly, Budget-Friendly, Spacious, Near Public Transport"
U020,P007,"Family-Friendly, Good Locality, Budget-Friendly"
U014,P009,"Spacious, Near Public Transport"
U014,P011,"Good Locality, Near Public Transport, Investment Potential, Budget-Friendly, Spacious, Family-Friendly"
U018,P004,"Family-Friendly, Investment Potential, Good Locality, Near Public Transport"
U003,P012,"Family-Friendly, Spacious, Good Locality, Investment Potential, Budget-Friendly"
U005,P018,Family-Friendly
U020,P015,"Spacious, Good Locality"
U013,P003,"Spacious, Family-Friendly, Budget-Friendly, Near Public Transport, Investment Potential"
U002,P015,"Family-Friendly, Spacious, Budget-Friendly"
U015,P013,"Spacious, Near Public Transport, Budget-Friendly"
U003,P009,"Good Locality, Near Public Transport, Budget-Friendly, Investment Potential, Spacious"
U005,P005,"Good Locality, Budget-Friendly, Family-Friendly, Investment Potential, Spacious, Near Public Transport"
U020,P010,"Budget-Friendly, Good Locality, Family-Friendly"
U017,P004,Budget-Friendly
U006,P013,"Good Locality, Family-Friendly, Near Public Transport, Budget-Friendly, Spacious"
U011,P010,"Family-Friendly, Near Public Transport, Spacious, Good Locality"
U009,P003,"Good Locality, Near Public Transport, Spacious, Family-Friendly, Budget-Friendly"
U015,P001,"Investment Potential, Near Public Transport, Good Locality, Budget-Friendly, Family-Friendly"
U020,P007,"Good Locality, Family-Friendly, Budget-Friendly, Spacious"
U004,P013,"Near Public Transport, Spacious, Budget-Friendly, Investment Potential"
U015,P007,"Family-Friendly, Near Public Transport, Budget-Friendly"
U020,P003,"Family-Friendly, Spacious"
U020,P019,"Good Locality, Budget-Friendly, Spacious"
U007,P015,"Near Public Transport, Good Locality"
U006,P011,"Near Public Transport, Family-Friendly"
U002,P008,Near Public Transport
U008,P004,"Budget-Friendly, Good Locality, Investment Potential, Near Public Transport"
U004,P013,"Good Locality, Near Public Transport, Spacious, Budget-Friendly"
U007,P011,"Family-Friendly, Spacious, Near Public Transport, Investment Potential"
U010,P016,"Good Locality, Spacious, Family-Friendly"
U004,P001,"Family-Friendly, Budget-Friendly, Near Public Transport, Good Locality"
U003,P009,"Budget-Friendly, Investment Potential, Good Locality, Near Public Transport"
U003,P003,"Good Locality, Budget-Friendly, Near Public Transport, Investment Potential, Spacious"
U005,P018,"Family-Friendly, Investment Potential, Spacious, Good Locality, Budget-Friendly"
U005,P011,"Spacious, Investment Potential, Budget-Friendly"
U006,P003,"Investment Potential, Good Locality, Near Public Transport, Budget-Friendly, Spacious, Family-Friendly"
U020,P017,"Family-Friendly, Good Locality, Investment Potential, Budget-Friendly, Near Public Transport, Spacious"
U013,P013,"Family-Friendly, Budget-Friendly, Near Public Transport"
U008,P004,"Family-Friendly, Investment Potential, Good Locality, Spacious, Budget-Friendly"
U003,P015,"Budget-Friendly, Near Public Transport, Spacious"
U004,P010,"Budget-Friendly, Investment Potential, Family-Friendly, Near Public Transport, Spacious, Good Locality"
U004,P017,"Spacious, Good Locality, Family-Friendly, Near Public Transport, Investment Potential, Budget-Friendly"
U009,P008,"Spacious, Near Public Transport, Family-Friendly, Good Locality, Investment Potential, Budget-Friendly"
U014,P004,"Budget-Friendly, Investment Potential, Family-Friendly, Spacious"
U007,P002,Good Locality
U017,P003,"Near Public Transport, Budget-Friendly, Spacious, Good Locality"
U015,P012,Good Locality
U009,P011,Investment Potential
U017,P001,"Good Locality, Family-Friendly"
U004,P010,"Family-Friendly, Good Locality, Budget-Friendly, Investment Potential"
U003,P018,"Budget-Friendly, Good Locality, Investment Potential, Family-Friendly"
U010,P003,"Budget-Friendly, Investment Potential, Spacious, Family-Friendly, Good Locality, Near Public Transport"
U013,P011,Spacious
U014,P005,"Near Public Transport, Good Locality"
U016,P017,"Spacious, Good Locality, Budget-Friendly, Family-Friendly, Near Public Transport"
U002,P003,"Investment Potential, Near Public Transport, Family-Friendly"
U016,P009,Budget-Friendly
U006,P017,"Good Locality, Investment Potential, Near Public Transport, Family-Friendly, Spacious"
U014,P010,"Family-Friendly, Investment Potential, Near Public Transport, Good Locality"
U012,P014,Family-Friendly
U017,P002,"Investment Potential, Near Public Transport, Family-Friendly"
U018,P019,"Budget-Friendly, Spacious, Near Public Transport, Investment Potential"
U014,P008,"Family-Friendly, Investment Potential, Budget-Friendly"
U007,P013,"Family-Friendly, Good Locality, Spacious, Budget-Friendly"
U008,P005,"Near Public Transport, Family-Friendly, Budget-Friendly, Good Locality, Investment Potential"
U008,P002,"Family-Friendly, Near Public Transport, Investment Potential"
U006,P012,"Family-Friendly, Spacious"
U005,P008,"Budget-Friendly, Spacious"
U016,P017,"Family-Friendly, Budget-Friendly, Good Locality"
U012,P011,"Near Public Transport, Spacious"
U011,P002,"Good Locality, Family-Friendly, Spacious, Investment Potential, Near Public Transport, Budget-Friendly"
U001,P020,"Budget-Friendly, Good Locality, Investment Potential"
U011,P018,"Good Locality, Budget-Friendly, Family-Friendly, Investment Potential"
U020,P009,"Investment Potential, Budget-Friendly, Spacious, Good Locality, Family-Friendly, Near Public Transport"
U011,P003,"Good Locality, Investment Potential, Spacious, Near Public Transport, Budget-Friendly, Family-Friendly"
U018,P005,"Family-Friendly, Good Locality, Investment Potential, Near Public Transport, Budget-Friendly, Spacious"
U008,P002,"Investment Potential, Good Locality, Budget-Friendly, Near Public Transport, Family-Friendly"
U003,P010,"Near Public Transport, Spacious"
U020,P015,Family-Friendly
U004,P005,"Family-Friendly, Near Public Transport, Spacious, Budget-Friendly, Good Locality"
U013,P003,"Good Locality, Near Public Transport, Budget-Friendly, Investment Potential"
U014,P014,"Good Locality, Family-Friendly, Budget-Friendly"
U008,P020,Near Public Transport
U018,P019,"Family-Friendly, Investment Potential, Near Public Transport"
U015,P010,"Spacious, Budget-Friendly, Near Public Transport"
U005,P004,"Spacious, Budget-Friendly, Near Public Transport, Investment Potential, Family-Friendly, Good Locality"
U009,P007,"Good Locality, Near Public Transport, Family-Friendly, Budget-Friendly, Spacious"
U006,P010,Budget-Friendly
U011,P009,Family-Friendly
U013,P003,"Investment Potential, Family-Friendly"
U004,P018,"Spacious, Budget-Friendly"
U005,P005,"Family-Friendly, Good Locality, Investment Potential, Spacious, Near Public Transport"
U014,P017,"Investment Potential, Spacious, Good Locality, Near Public Transport"
U007,P012,"Near Public Transport, Good Locality, Spacious"
U010,P010,"Budget-Friendly, Good Locality, Investment Potential, Family-Friendly"
U002,P006,Spacious
U010,P010,"Investment Potential, Family-Friendly, Spacious, Budget-Friendly, Near Public Transport, Good Locality"
U006,P011,"Spacious, Good Locality, Near Public Transport"
U006,P010,"Budget-Friendly, Family-Friendly, Near Public Transport, Spacious, Good Locality"
U017,P004,Near Public Transport
U013,P008,"Investment Potential, Near Public Transport"
U016,P007,"Good Locality, Spacious"
U015,P010,"Family-Friendly, Budget-Friendly"
U010,P002,Near Public Transport
U010,P010,"Family-Friendly, Spacious, Near Public Transport, Investment Potential, Good Locality"
U012,P002,"Good Locality, Near Public Transport, Family-Friendly, Spacious"
U003,P018,"Family-Friendly, Spacious"
U011,P005,"Investment Potential, Family-Friendly"
U008,P003,"Near Public Transport, Investment Potential"
U014,P001,Good Locality
U008,P020,"Investment Potential, Near Public Transport, Good Locality, Spacious, Family-Friendly, Budget-Friendly"
U005,P019,"Investment Potential, Budget-Friendly, Near Public Transport, Family-Friendly"
U016,P013,"Budget-Friendly, Spacious"
U010,P001,"Investment Potential, Spacious"
U001,P002,"Investment Potential, Family-Friendly, Good Locality, Spacious, Budget-Friendly, Near Public Transport"
U001,P004,Spacious
U001,P008,"Investment Potential, Near Public Transport"
U007,P011,"Budget-Friendly, Spacious, Family-Friendly, Near Public Transport, Good Locality, Investment Potential"
U016,P013,"Spacious, Good Locality, Family-Friendly, Investment Potential"
U015,P017,"Good Locality, Investment Potential, Spacious, Family-Friendly, Near Public Transport"
U006,P015,"Near Public Transport, Investment Potential, Family-Friendly"
U010,P004,"Family-Friendly, Investment Potential, Good Locality"
U016,P007,Near Public Transport
U013,P001,"Family-Friendly, Good Locality"
U006,P008,Spacious
U002,P016,Near Public Transport
U013,P014,Near Public Transport
U018,P005,"Good Locality, Spacious, Investment Potential, Family-Friendly, Near Public Transport, Budget-Friendly"
U020,P018,"Spacious, Investment Potential, Budget-Friendly, Near Public Transport"
U010,P011,"Near Public Transport, Family-Friendly, Budget-Friendly"
U013,P001,"Near Public Transport, Spacious"
U004,P013,"Spacious, Family-Friendly, Investment Potential"
U014,P013,"Budget-Friendly, Family-Friendly"
U004,P011,"Investment Potential, Spacious, Budget-Friendly, Family-Friendly"
U002,P012,"Good Locality, Spacious, Family-Friendly, Near Public Transport, Budget-Friendly, Investment Potential"
U018,P008,"Budget-Friendly, Investment Potential, Family-Friendly, Spacious"
U003,P009,Near Public Transport
U008,P013,"Near Public Transport, Family-Friendly, Good Locality"
U019,P013,"Investment Potential, Budget-Friendly, Spacious, Good Locality, Near Public Transport, Family-Friendly"
U016,P002,"Near Public Transport, Budget-Friendly, Investment Potential, Good Locality, Family-Friendly, Spacious"
U007,P010,"Budget-Friendly, Investment Potential, Spacious, Good Locality, Family-Friendly, Near Public Transport"
U005,P011,"Investment Potential, Good Locality, Budget-Friendly, Near Public Transport, Family-Friendly"
U004,P001,"Budget-Friendly, Near Public Transport, Family-Friendly, Investment Potential, Good Locality, Spacious"
U005,P010,"Budget-Friendly, Investment Potential, Family-Friendly, Spacious"
U005,P015,"Investment Potential, Near Public Transport, Spacious, Budget-Friendly, Good Locality, Family-Friendly"
U012,P016,"Near Public Transport, Budget-Friendly, Family-Friendly, Investment Potential, Good Locality"
U005,P002,"Near Public Transport, Good Locality, Spacious"
U001,P020,"Good Locality, Budget-Friendly, Near Public Transport, Family-Friendly, Investment Potential"
U009,P015,"Family-Friendly, Investment Potential, Budget-Friendly"
U005,P004,"Spacious, Family-Friendly, Good Locality, Investment Potential, Near Public Transport, Budget-Friendly"
U003,P017,"Good Locality, Investment Potential, Spacious"
U015,P018,Good Locality
U020,P002,"Spacious, Good Locality"
U016,P014,"Investment Potential, Budget-Friendly, Good Locality, Family-Friendly, Near Public Transport, Spacious"
U009,P003,"Good Locality, Family-Friendly, Investment Potential"
U011,P001,"Spacious, Investment Potential, Budget-Friendly"
U004,P003,"Budget-Friendly, Near Public Transport"
U020,P015,"Family-Friendly, Good Locality, Spacious, Near Public Transport, Budget-Friendly"
U002,P013,Family-Friendly
U017,P015,"Family-Friendly, Near Public Transport, Budget-Friendly, Good Locality, Spacious"
U003,P013,"Budget-Friendly, Family-Friendly, Investment Potential, Good Locality"
U011,P010,"Near Public Transport, Spacious, Family-Friendly, Budget-Friendly"
U002,P005,"Family-Friendly, Investment Potential, Spacious, Near Public Transport, Budget-Friendly, Good Locality"
U016,P016,"Family-Friendly, Spacious, Good Locality, Budget-Friendly, Near Public Transport"
U017,P010,"Budget-Friendly, Family-Friendly, Good Locality, Investment Potential, Near Public Transport"
U019,P015,Good Locality
U015,P004,"Budget-Friendly, Near Public Transport, Investment Potential, Family-Friendly, Spacious"
U019,P011,"Spacious, Budget-Friendly, Good Locality, Investment Potential"
U006,P007,"Budget-Friendly, Good Locality"
U010,P020,"Spacious, Near Public Transport, Investment Potential"
U013,P014,Investment Potential
U017,P017,"Family-Friendly, Investment Potential, Spacious, Good Locality"
U006,P015,"Near Public Transport, Investment Potential, Spacious"
U010,P007,"Good Locality, Near Public Transport, Spacious, Budget-Friendly, Investment Potential, Family-Friendly"
U008,P013,Near Public Transport
U007,P010,"Family-Friendly, Good Locality, Investment Potential, Budget-Friendly, Near Public Transport"
U013,P002,"Near Public Transport, Investment Potential, Good Locality, Family-Friendly, Spacious, Budget-Friendly"
U004,P009,"Good Locality, Near Public Transport, Spacious, Investment Potential"
U013,P001,Family-Friendly
U001,P014,Family-Friendly
U017,P001,"Family-Friendly, Good Locality, Spacious, Investment Potential, Budget-Friendly, Near Public Transport"
U003,P007,"Spacious, Investment Potential, Family-Friendly, Good Locality, Budget-Friendly, Near Public Transport"
U013,P006,"Family-Friendly, Budget-Friendly, Investment Potential, Near Public Transport, Good Locality"
U014,P002,"Investment Potential, Family-Friendly, Good Locality"
U014,P020,"Spacious, Family-Friendly, Budget-Friendly, Near Public Transport, Good Locality"
U012,P019,"Near Public Transport, Spacious, Good Locality, Budget-Friendly, Family-Friendly, Investment Potential"
U017,P001,Budget-Friendly
U013,P017,Budget-Friendly
U012,P005,"Spacious, Investment Potential"
U019,P011,Budget-Friendly
U011,P003,"Investment Potential, Family-Friendly"
U008,P006,Spacious
U001,P017,"Budget-Friendly, Family-Friendly, Spacious"
U008,P003,"Investment Potential, Family-Friendly, Spacious, Good Locality, Budget-Friendly, Near Public Transport"
U006,P015,"Budget-Friendly, Investment Potential, Near Public Transport, Spacious, Good Locality"
U006,P010,"Near Public Transport, Good Locality, Spacious"
U004,P016,"Family-Friendly, Good Locality, Spacious, Investment Potential"
U010,P006,Good Locality
U011,P008,Good Locality
U012,P003,"Spacious, Family-Friendly"
U014,P002,"Budget-Friendly, Good Locality, Near Public Transport, Investment Potential"
U005,P020,"Good Locality, Spacious, Family-Friendly, Near Public Transport"
U014,P006,"Budget-Friendly, Near Public Transport, Investment Potential, Spacious, Family-Friendly"
