feedback_id,user_id,property_id,inspection_date,feedback_date,liking_text,disliking_text,property_condition_rating,agent_interaction_rating,overall_experience_rating
F6319,U006,P015,2024-08-04 16:31:48.298790,2024-08-09 16:31:48.298790,"It's close to my workplace, which is very convenient.",It’s too far from public transport and schools.,3,4,1
F5766,U015,P016,2024-08-11 16:31:48.298790,2024-08-15 16:31:48.298790,The house has a lot of potential for renovation and investment.,It lacks modern features and feels outdated.,1,5,4
F2647,U009,P002,2024-07-20 16:31:48.298790,2024-07-27 16:31:48.298790,"It's close to my workplace, which is very convenient.",The neighborhood does not seem safe.,4,2,4
F5394,U020,P011,2024-07-28 16:31:48.298790,2024-07-28 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,It’s too far from public transport and schools.,3,4,2
F7009,U018,P007,2024-07-31 16:31:48.298790,2024-08-07 16:31:48.298790,I appreciate the energy-efficient features of this property.,The rooms are smaller than I expected.,2,4,1
F4425,U014,P011,2024-07-16 16:31:48.298790,2024-07-20 16:31:48.298790,"The property is in a great location, close to public transport and schools.",The backyard is too small.,2,4,1
F4747,U020,P004,2024-07-17 16:31:48.298790,2024-07-20 16:31:48.298790,"It's close to my workplace, which is very convenient.",It lacks modern features and feels outdated.,4,4,1
F4821,U001,P004,2024-08-09 16:31:48.298790,2024-08-16 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,The area is too noisy.,5,1,2
F4961,U018,P016,2024-08-11 16:31:48.298790,2024-08-14 16:31:48.298790,The house has a lot of potential for renovation and investment.,It’s too far from public transport and schools.,1,1,4
F5281,U006,P020,2024-07-29 16:31:48.298790,2024-08-03 16:31:48.298790,"It's close to my workplace, which is very convenient.",The area is too noisy.,5,4,2
F4049,U010,P019,2024-07-15 16:31:48.298790,2024-07-19 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.",The neighborhood does not seem safe.,1,5,1
F2245,U010,P009,2024-07-15 16:31:48.298790,2024-07-18 16:31:48.298790,The views from the balcony are amazing.,The area is too noisy.,3,5,4
F6901,U018,P017,2024-07-29 16:31:48.298790,2024-07-31 16:31:48.298790,The views from the balcony are amazing.,The backyard is too small.,4,3,1
F4722,U006,P007,2024-07-23 16:31:48.298790,2024-07-30 16:31:48.298790,"It's close to my workplace, which is very convenient.",The area is too noisy.,1,5,1
F8705,U015,P018,2024-07-25 16:31:48.298790,2024-07-26 16:31:48.298790,I loved the spacious living area and the modern kitchen.,The property requires too many repairs.,3,3,5
F2579,U007,P012,2024-07-28 16:31:48.298790,2024-08-01 16:31:48.298790,I loved the spacious living area and the modern kitchen.,The rooms are smaller than I expected.,1,3,5
F7370,U013,P002,2024-07-22 16:31:48.298790,2024-07-27 16:31:48.298790,The house has a lot of potential for renovation and investment.,The neighborhood does not seem safe.,2,3,2
F5917,U007,P013,2024-07-19 16:31:48.298790,2024-07-25 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.",The property is too expensive for my budget.,2,3,4
F1240,U020,P001,2024-07-21 16:31:48.298790,2024-07-22 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.","The location is not ideal, too far from the city center.",1,2,5
F8751,U012,P008,2024-08-07 16:31:48.298790,2024-08-09 16:31:48.298790,The community around the property is very friendly.,There are too few parking spaces available.,4,1,4
F9252,U012,P011,2024-07-24 16:31:48.298790,2024-07-31 16:31:48.298790,I appreciate the energy-efficient features of this property.,The property is too expensive for my budget.,3,3,5
F4117,U002,P014,2024-07-27 16:31:48.298790,2024-07-31 16:31:48.298790,This property feels like a place I could call home.,There are too few parking spaces available.,4,2,4
F4910,U015,P010,2024-07-30 16:31:48.298790,2024-08-01 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,The backyard is too small.,3,5,2
F9420,U013,P015,2024-08-06 16:31:48.298790,2024-08-12 16:31:48.298790,The price is very reasonable for the size of the property.,I’m not a fan of the interior design.,4,2,2
F4843,U004,P002,2024-07-31 16:31:48.298790,2024-08-03 16:31:48.298790,"It's close to my workplace, which is very convenient.",The property requires too many repairs.,2,1,5
F3833,U019,P010,2024-07-31 16:31:48.298790,2024-08-01 16:31:48.298790,"The property is in a great location, close to public transport and schools.",I don't like the layout of the property.,3,5,2
F4604,U003,P017,2024-08-05 16:31:48.298790,2024-08-10 16:31:48.298790,I appreciate the energy-efficient features of this property.,The property requires too many repairs.,4,4,2
F8389,U002,P002,2024-07-15 16:31:48.298790,2024-07-20 16:31:48.298790,The views from the balcony are amazing.,The property requires too many repairs.,4,1,5
F7827,U018,P001,2024-07-18 16:31:48.298790,2024-07-24 16:31:48.298790,This property feels like a place I could call home.,The rooms are smaller than I expected.,1,2,5
F7109,U008,P002,2024-07-28 16:31:48.298790,2024-08-04 16:31:48.298790,This property feels like a place I could call home.,I don't like the layout of the property.,5,2,3
F9462,U016,P006,2024-07-23 16:31:48.298790,2024-07-24 16:31:48.298790,I appreciate the energy-efficient features of this property.,The property is too expensive for my budget.,3,1,1
F9768,U004,P012,2024-07-17 16:31:48.298790,2024-07-20 16:31:48.298790,The community around the property is very friendly.,There are too few parking spaces available.,5,2,4
F6444,U005,P011,2024-07-23 16:31:48.298790,2024-07-30 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,I’m not a fan of the interior design.,4,5,5
F8669,U001,P015,2024-08-07 16:31:48.298790,2024-08-09 16:31:48.298790,I appreciate the energy-efficient features of this property.,The rooms are smaller than I expected.,3,5,2
F3731,U008,P008,2024-08-05 16:31:48.298790,2024-08-08 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.","The location is not ideal, too far from the city center.",2,1,3
F9002,U019,P003,2024-07-31 16:31:48.298790,2024-08-01 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,The property requires too many repairs.,4,2,5
F2211,U006,P003,2024-07-16 16:31:48.298790,2024-07-18 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.",The rooms are smaller than I expected.,5,4,4
F1936,U014,P001,2024-07-16 16:31:48.298790,2024-07-22 16:31:48.298790,"The property is in a great location, close to public transport and schools.",It’s too far from public transport and schools.,5,3,1
F6536,U003,P007,2024-07-31 16:31:48.298790,2024-08-05 16:31:48.298790,The layout of the house is very practical.,The property is too expensive for my budget.,1,3,3
F4417,U020,P004,2024-08-10 16:31:48.298790,2024-08-13 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.",It’s too far from public transport and schools.,1,5,2
F2031,U004,P005,2024-07-22 16:31:48.298790,2024-07-23 16:31:48.298790,"The property is in a great location, close to public transport and schools.",The property is too expensive for my budget.,4,2,3
F1965,U015,P019,2024-07-25 16:31:48.298790,2024-07-31 16:31:48.298790,The community around the property is very friendly.,"The location is not ideal, too far from the city center.",5,2,5
F9040,U016,P003,2024-07-17 16:31:48.298790,2024-07-17 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.","The location is not ideal, too far from the city center.",3,4,3
F6321,U015,P017,2024-08-13 16:31:48.298790,2024-08-15 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,The property requires too many repairs.,3,1,3
F5885,U003,P020,2024-07-17 16:31:48.298790,2024-07-23 16:31:48.298790,"It's close to my workplace, which is very convenient.",The backyard is too small.,2,4,3
F8332,U014,P002,2024-07-15 16:31:48.298790,2024-07-18 16:31:48.298790,The house has a lot of potential for renovation and investment.,The property is too expensive for my budget.,1,2,1
F7191,U018,P015,2024-08-03 16:31:48.298790,2024-08-03 16:31:48.298790,I appreciate the energy-efficient features of this property.,The neighborhood does not seem safe.,4,1,5
F1423,U011,P010,2024-07-25 16:31:48.298790,2024-07-25 16:31:48.298790,The community around the property is very friendly.,"The location is not ideal, too far from the city center.",4,2,4
F7569,U011,P019,2024-07-22 16:31:48.298790,2024-07-24 16:31:48.298790,The price is very reasonable for the size of the property.,The backyard is too small.,1,2,4
F7239,U011,P005,2024-07-31 16:31:48.298790,2024-08-06 16:31:48.298790,This property feels like a place I could call home.,I’m not a fan of the interior design.,4,5,4
F4032,U005,P009,2024-08-13 16:31:48.298790,2024-08-15 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.",It’s too far from public transport and schools.,5,2,2
F3162,U019,P019,2024-08-04 16:31:48.298790,2024-08-06 16:31:48.298790,The price is very reasonable for the size of the property.,"The location is not ideal, too far from the city center.",4,5,4
F7963,U012,P017,2024-08-10 16:31:48.298790,2024-08-12 16:31:48.298790,The views from the balcony are amazing.,I’m not a fan of the interior design.,4,5,3
F1391,U002,P015,2024-08-05 16:31:48.298790,2024-08-07 16:31:48.298790,This property feels like a place I could call home.,The backyard is too small.,1,2,5
F3291,U010,P012,2024-07-20 16:31:48.298790,2024-07-20 16:31:48.298790,I loved the spacious living area and the modern kitchen.,I’m not a fan of the interior design.,4,1,3
F7019,U005,P014,2024-07-24 16:31:48.298790,2024-07-26 16:31:48.298790,The layout of the house is very practical.,The property is too expensive for my budget.,5,1,5
F4873,U015,P013,2024-07-16 16:31:48.298790,2024-07-23 16:31:48.298790,"The property is in a great location, close to public transport and schools.",There are too few parking spaces available.,2,5,1
F6525,U015,P015,2024-08-02 16:31:48.298790,2024-08-02 16:31:48.298790,This property feels like a place I could call home.,There are too few parking spaces available.,2,5,3
F1693,U009,P008,2024-07-24 16:31:48.298790,2024-07-25 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,The area is too noisy.,2,4,3
F6675,U013,P017,2024-08-13 16:31:48.298790,2024-08-14 16:31:48.298790,The views from the balcony are amazing.,The property requires too many repairs.,1,3,4
F4467,U010,P008,2024-07-24 16:31:48.298790,2024-07-25 16:31:48.298790,This property feels like a place I could call home.,The backyard is too small.,4,1,1
F8118,U015,P001,2024-07-27 16:31:48.298790,2024-08-02 16:31:48.298790,The house has a lot of potential for renovation and investment.,The neighborhood does not seem safe.,5,1,4
F2891,U004,P007,2024-08-05 16:31:48.298790,2024-08-08 16:31:48.298790,I loved the spacious living area and the modern kitchen.,The property is too expensive for my budget.,5,4,1
F6586,U001,P008,2024-08-12 16:31:48.298790,2024-08-19 16:31:48.298790,I loved the spacious living area and the modern kitchen.,"The location is not ideal, too far from the city center.",4,3,4
F1868,U006,P018,2024-08-10 16:31:48.298790,2024-08-10 16:31:48.298790,The house has a lot of potential for renovation and investment.,The backyard is too small.,3,5,4
F3667,U014,P009,2024-07-15 16:31:48.298790,2024-07-22 16:31:48.298790,I like the quiet neighborhood and the fact that it has a big backyard.,It’s too far from public transport and schools.,3,1,3
F6823,U010,P001,2024-07-30 16:31:48.298790,2024-08-02 16:31:48.298790,I appreciate the energy-efficient features of this property.,The property is too expensive for my budget.,5,1,2
F6466,U011,P016,2024-07-20 16:31:48.298790,2024-07-20 16:31:48.298790,This property feels like a place I could call home.,It lacks modern features and feels outdated.,2,4,2
F4619,U007,P016,2024-07-24 16:31:48.298790,2024-07-28 16:31:48.298790,I loved the spacious living area and the modern kitchen.,The rooms are smaller than I expected.,2,1,1
F7223,U010,P016,2024-07-15 16:31:48.298790,2024-07-19 16:31:48.298790,The house has a lot of potential for renovation and investment.,I’m not a fan of the interior design.,1,3,2
F1930,U010,P017,2024-07-25 16:31:48.298790,2024-07-30 16:31:48.298790,The house has a lot of potential for renovation and investment.,There are too few parking spaces available.,2,3,4
F9868,U009,P018,2024-08-02 16:31:48.298790,2024-08-02 16:31:48.298790,This property feels like a place I could call home.,The neighborhood does not seem safe.,5,1,3
F3940,U014,P019,2024-07-26 16:31:48.298790,2024-07-26 16:31:48.298790,The views from the balcony are amazing.,There are too few parking spaces available.,3,5,3
F7197,U014,P015,2024-07-15 16:31:48.298790,2024-07-19 16:31:48.298790,"It has all the amenities I was looking for, including a gym and swimming pool.",It lacks modern features and feels outdated.,3,4,4
F1967,U002,P016,2024-07-30 16:31:48.298790,2024-08-04 16:31:48.298790,The price is very reasonable for the size of the property.,The property is too expensive for my budget.,5,1,5
F9817,U009,P018,2024-07-20 16:31:48.299776,2024-07-26 16:31:48.299776,The price is very reasonable for the size of the property.,"The location is not ideal, too far from the city center.",5,3,1
F4679,U009,P001,2024-07-28 16:31:48.299776,2024-08-04 16:31:48.299776,The house has a lot of potential for renovation and investment.,The rooms are smaller than I expected.,1,5,3
